8:15:00:028 PM;55,85975;49,23005;89,86895;NaN;0
8:15:00:057 PM;55,79502;49,68299;89,44793;0;7,897615E-05
8:15:00:080 PM;55,5982;49,74955;90,92854;0;0,002953857
8:15:00:101 PM;55,63783;49,55036;90,79244;0;0,00154981
8:15:00:121 PM;56,2415;49,62048;90,78947;0;0,0009563863
8:15:00:141 PM;55,94213;49,49292;90,60717;0;0,001562864
8:15:00:159 PM;55,10513;50,59261;90,04391;0;-0,0003376007
8:15:00:183 PM;55,73767;50,6825;89,26859;0;-0,0004945397
8:15:00:203 PM;55,61432;49,96511;90,57352;0;-0,0004223585
8:15:00:221 PM;55,64605;50,32899;90,3858;0;-0,001262903
8:15:00:240 PM;55,93475;50,09213;90,44228;0;-0,0007463098
8:15:00:258 PM;55,18899;49,39773;89,67146;0;-0,00141561
8:15:00:281 PM;55,8927;49,70702;90,3407;0;-0,002898991
8:15:00:299 PM;55,82744;49,58378;89,98759;0;-0,003958613
8:15:00:320 PM;55,35068;49,92476;90,48755;0;-0,00468266
8:15:00:339 PM;56,4015;49,63604;90,73796;0;-0,00384587
8:15:00:357 PM;55,67131;50,12383;90,63663;0;-0,005735487
8:15:00:376 PM;56,14709;50,33473;88,33514;0;-0,006637782
8:15:00:395 PM;55,68099;50,01442;87,30654;0;-0,006732523
8:15:00:416 PM;55,88313;51,24159;87,82365;0;-0,007742077
8:15:00:434 PM;56,07636;50,0605;88,36113;0;-0,009550869
8:15:00:453 PM;55,50487;50,36333;87,94559;0;-0,0092628
8:15:00:472 PM;56,13813;49,72764;87,86105;0;-0,007267118
8:15:00:490 PM;56,08813;49,60685;88,2931;0;-0,006272972
8:15:00:507 PM;56,66228;49,38178;87,30556;0;-0,008326977
8:15:00:526 PM;55,97624;49,1424;88,00687;0;-0,006978244
8:15:00:549 PM;56,20557;50,29408;88,38657;0;-0,005875379
8:15:00:568 PM;55,86919;50,69946;88,02946;0;-0,004315794
8:15:00:587 PM;56,16718;49,99468;88,18;0;-0,002093613
8:15:00:606 PM;56,03377;50,22077;87,72702;0;0,0003173649
8:15:00:624 PM;56,1768;50,04534;88,46505;0;0,004808366
8:15:00:643 PM;55,78086;50,78725;89,05659;0;0,006959498
8:15:00:662 PM;55,79993;50,6794;88,70811;0;0,01085252
8:15:00:684 PM;55,75343;49,59197;89,90262;0;0,01387292
8:15:00:704 PM;56,13858;49,71895;88,29786;0;0,0212611
8:15:00:721 PM;55,98291;49,56847;88,53017;0;0,02548236
8:15:00:740 PM;55,39933;49,5576;87,43871;0;0,02835932
8:15:00:757 PM;55,81505;49,83037;88,43302;0;0,03361747
8:15:00:776 PM;55,52081;49,99356;89,25194;0;0,03724211
8:15:00:795 PM;55,33054;49,7448;88,69396;0;0,03944743
8:15:00:816 PM;55,6202;50,02313;88,59795;0;0,04282695
8:15:00:835 PM;55,53134;49,95358;88,19499;0;0,04818851
8:15:00:855 PM;55,47488;49,91129;87,98248;0;0,04802069
8:15:00:876 PM;55,64192;49,76649;88,59833;0;0,04942161
8:15:00:895 PM;55,34207;49,12923;87,89433;0;0,04967663
8:15:00:916 PM;55,69109;49,70191;86,67089;0;0,0475798
8:15:00:935 PM;56,04893;49,37896;88,06454;64,0743;0,04631779
8:15:00:955 PM;55,97958;50,38356;88,13306;62,78522;0,04286116
8:15:00:974 PM;56,1292;49,91035;86,61084;61,52893;0,03926155
8:15:00:993 PM;55,79809;50,31913;85,84374;60,38353;0,03499112
8:15:01:013 PM;55,98193;49,26845;85,87803;59,18195;0,03344253
8:15:01:032 PM;56,14615;49,97236;85,90888;58,07237;0,02998072
8:15:01:052 PM;56,28734;50,11213;86,25289;57,00497;0,02232251
8:15:01:071 PM;56,24526;50,55384;86,71888;55,99752;0,01854247
8:15:01:088 PM;56,56162;50,4397;86,42104;55,01708;0,01470152
8:15:01:108 PM;56,35783;49,85297;86,04783;54,08823;0,01159501
8:15:01:128 PM;56,38511;50,02227;83,63035;53,16909;0,006833106
8:15:01:150 PM;56,83062;50,13865;83,084;52,10324;0,003636211
8:15:01:170 PM;56,39504;50,1956;84,66813;51,266;-0,001100481
8:15:01:188 PM;56,69642;50,41855;85,53516;50,43057;-0,00145185
8:15:01:208 PM;56,4376;49,95836;84,46849;49,66557;-0,001838714
8:15:01:227 PM;56,61546;50,16223;84,56686;48,85839;-0,005029321
8:15:01:251 PM;56,48112;50,20484;84,40157;47,97591;-0,005550653
8:15:01:276 PM;56,18652;49,9118;84,07302;47,15442;-0,004616797
8:15:01:296 PM;56,73176;50,55174;84,22125;46,28099;-0,004436493
8:15:01:318 PM;56,3795;48,82662;83,5218;45,53054;-0,003084689
8:15:01:338 PM;56,54909;49,62095;83,19128;44,84128;-0,0001952648
8:15:01:357 PM;56,32354;50,37983;83,80363;44,1956;0,005033255
8:15:01:376 PM;56,39518;49,01347;83,45753;43,59301;0,007315814
8:15:01:396 PM;56,53028;49,63905;84,48382;42,97554;0,01068792
8:15:01:417 PM;56,24836;50,40604;84,34439;42,32174;0,01065779
8:15:01:435 PM;56,46299;49,99554;83,60699;41,76046;0,01663011
8:15:01:454 PM;55,93547;48,67627;83,08921;41,21486;0,02030265
8:15:01:473 PM;56,10088;48,72271;82,97618;40,71391;0,02454764
8:15:01:491 PM;55,76479;49,15891;84,17614;40,1897;0,02991438
8:15:01:511 PM;55,45572;49,84682;85,72594;39,70686;0,03499144
8:15:01:529 PM;55,9074;48,89958;85,3279;39,18787;0,03651172
8:15:01:550 PM;55,63414;49,84928;85,5994;38,68532;0,04144341
8:15:01:569 PM;55,76838;48,63914;84,46524;38,22525;0,04348063
8:15:01:588 PM;55,46092;48,80283;84,53589;37,76561;0,04683751
8:15:01:607 PM;55,82216;49,78434;84,67081;37,32189;0,04845721
8:15:01:626 PM;55,68024;49,34986;86,64494;36,88394;0,05249363
8:15:01:645 PM;56,42739;49,56565;85,94853;36,46494;0,053303
8:15:01:664 PM;55,80435;49,77012;86,1952;36,02557;0,05418122
8:15:01:685 PM;55,81176;50,02142;85,42683;35,59917;0,05113441
8:15:01:705 PM;55,78835;49,37807;85,25774;70,37438;0,05027962
8:15:01:723 PM;55,95911;49,75521;85,67127;69,57336;0,05033815
