20:57:12:089;9016,05086990182;9346,05086990182;0;0;0
20:57:12:107;8877,44179344453;9207,44179344453;0;138,703;0,0786178
20:57:12:123;9093,14953704695;9423,14953704695;0;214,9579;0,7905857
20:57:12:144;8971,14334696301;9301,14334696301;0;121,2091;0,8306056
20:57:12:161;9049,88535162206;9379,88535162206;0;78,52187;0,2431207
20:57:12:176;9129,17634995713;9459,17634995713;0;78,71696;0,633213
20:57:12:192;8892,06691396184;9222,06691396184;0;235,9498;1,190489
20:57:12:209;9072,35412665888;9402,35412665888;0;179,7533;0,5835087
20:57:12:223;9161,74244373439;9491,74244373439;0;89,51099;0,1253574
20:57:12:241;8996,50536413805;9326,50536413805;0;165,5315;0,2774846
20:57:12:258;9029,44170302399;9359,44170302399;0;33,25345;0,2738199
20:57:12:273;9012,72160797858;9342,72160797858;0;16,74678;0,1564901
20:57:12:293;9014,62718907997;9344,62718907997;16;3,472938;0,5655093
20:57:12:306;9028,79453609923;9358,79453609923;0;13,4511;0,8343892
20:57:12:323;8996,21496066551;9326,21496066551;0;32,28564;0,3527557
20:57:12:340;8994,90892685509;9324,90892685509;0;1,444193;0
20:57:12:356;8996,28624070937;9326,28624070937;0;1,444193;0,1420488
20:57:12:374;8910,20714740584;9240,20714740584;0;85,34765;0,8906329
20:57:12:390;9072,81226964975;9402,81226964975;0;161,1575;1,497731
20:57:12:407;8954,79838798721;9284,79838798721;0;117,3498;0,7698584
20:57:12:424;8995,4397262838;9325,4397262838;0;41,53605;0,824909
20:57:12:441;9092,10890002376;9422,10890002376;0;95,16042;1,526959
20:57:12:458;9040,53057616146;9370,53057616146;0;50,42701;1,213912
20:57:12:473;8860,53186409234;9190,53186409234;0;180,4965;0,5013793
20:57:12:490;9060,28478169638;9390,28478169638;0;200,292;0,5525462
20:57:12:506;8822,23803494569;9152,23803494569;0;238,111;0,08931737
20:57:12:523;9054,47294938899;9384,47294938899;0;231,1639;1,10278
20:57:12:540;9058,8648578634;9388,8648578634;0;5,955218;1,161513
20:57:12:557;8995,81973784992;9325,81973784992;0;63,18639;0,123992
20:57:12:574;8971,58037971237;9301,58037971237;0;24,70752;0,3816224
20:57:12:591;9073,10148333071;9403,10148333071;16;100,6197;0,9217803
20:57:12:608;8886,12025132893;9216,12025132893;0;185,4251;1,566661
20:57:12:623;8934,17349989345;9264,17349989345;0;47,28397;0,8526219
20:57:12:640;9071,38589113532;9401,38589113532;0;138,1148;0,8985642
20:57:12:658;8896,06194937058;9226,06194937058;0;175,9111;0,6170446
20:57:12:674;8981,01184306221;9311,01184306221;0;84,14848;0,8810644
20:57:12:691;9011,83157526937;9341,83157526937;0;30,61404;0,4629641
20:57:12:705;8984,34069540256;9314,34069540256;0;28,01775;0,6240594
20:57:12:723;9069,98536936814;9399,98536936814;0;86,45461;0,8181372
20:57:12:741;9072,14954519276;9402,14954519276;0;2,904887;0,5819795
20:57:12:757;8996,57700296896;9326,57700296896;0;75,92708;0,361296
20:57:12:774;9023,71985904011;9353,71985904011;0;27,91371;0,626098
20:57:12:790;8996,32589385279;9326,32589385279;0;27,79815;0,2656383
20:57:12:808;8880,47723642827;9210,47723642827;0;115,418;0,5009469
20:57:12:824;8999,25078596939;9329,25078596939;16;118,5198;0,3505915
20:57:12:840;8911,33396210639;9241,33396210639;16;88,26139;0,3152331
