15:41:39:357 PM;12,58348;15,69662;150,1962;0;0
15:41:39:376 PM;13,42228;15,02011;153,7722;0;0,01922226
15:41:39:407 PM;12,57658;14,61898;153,7359;0;0,01082361
15:41:39:435 PM;12,62047;15,84848;151,0454;0;0,001411855
15:41:39:454 PM;13,20032;17,91605;158,134;0;0,0317111
15:41:39:473 PM;12,76044;16,11031;153,2158;0;0,01528597
15:41:39:496 PM;12,51983;15,60555;153,2237;0;0,005576432
15:41:39:514 PM;12,67874;15,7189;153,0849;0;0,01033735
15:41:39:533 PM;12,53286;14,30148;150,7278;0;0,005076647
15:41:39:556 PM;12,69902;16,28662;155,0201;0;0,0143193
15:41:39:574 PM;12,77672;16,40986;156,1842;0;0,01721346
15:41:39:598 PM;13,47737;16,31553;157,2247;0;0,02298689
15:41:39:615 PM;12,39709;14,96505;152,7202;0;0,002577424
15:41:39:634 PM;12,99815;17,30171;156,08;0;0,02416956
15:41:39:657 PM;12,61398;16,0838;153,4579;0;0,007548213
15:41:39:674 PM;12,65934;16,59664;154,2621;0;0,01100427
15:41:39:699 PM;12,75109;15,36234;151,0926;0;0,002345502
15:41:39:718 PM;12,69484;15,97137;154,0651;0;0,008576214
15:41:39:742 PM;12,50234;16,36071;153,0704;0;0,01447392
15:41:39:764 PM;12,86469;16,04382;149,0882;0;-0,0006694794
15:41:39:786 PM;13,05395;16,23391;152,6499;132,0658;0,01639259
15:41:39:802 PM;13,57469;17,47946;159,3823;127,0775;0,03874671
15:41:39:818 PM;12,65092;16,51092;155,5448;122,763;0,01799482
15:41:39:834 PM;12,81232;16,54575;152,7816;118,8682;0,01529241
15:41:39:849 PM;12,75253;16,55884;152,8058;115,3557;0,00518316
15:41:39:866 PM;12,74896;16,32077;155,0146;112,0721;0,01834553
15:41:39:883 PM;12,90861;17,22746;153,5054;108,6667;0,01065403
15:41:39:899 PM;13,05153;15,99612;155,8113;105,5019;0,01643783
15:41:39:916 PM;12,4466;16,04194;152,5998;102,4527;0,003955841
15:41:39:932 PM;13,48225;16,28289;155,0388;99,55213;0,01715922
15:41:39:950 PM;13,13389;15,94267;156,0869;96,69701;0,01726735
15:41:39:966 PM;12,72937;15,97662;154,5515;94,25459;0,01776099
15:41:39:982 PM;12,49564;16,22715;152,7354;91,9497;0,0054093
15:41:39:999 PM;13,11548;16,02058;153,04;89,70929;0,01131016
15:41:40:016 PM;12,35334;15,92551;151,6389;87,49702;0,002354205
15:41:40:032 PM;12,65004;16,10696;150,4941;85,47988;0,00360024
15:41:40:049 PM;12,75379;16,09996;152,9523;83,47295;0,01615751
15:41:40:066 PM;14,0046;18,00027;161,6721;81,6059;0,04400945
15:41:40:082 PM;12,71723;16,73386;154,4887;79,77359;0,01500958
15:41:40:099 PM;12,7382;15,74516;153,8097;78,04615;0,01501834
15:41:40:116 PM;12,52402;15,28379;153,3;76,23531;0,009710014
15:41:40:133 PM;12,84076;16,30636;153,5285;74,79819;0,01556432
15:41:40:149 PM;12,30703;15,31846;149,4089;73,30991;-0,005267084
15:41:40:166 PM;12,49152;14,97383;148,5463;143,655;-0,0009206533
15:41:40:183 PM;12,59283;15,27889;149,5204;140,8512;-0,0069139
15:41:40:199 PM;12,73578;15,87044;153,0798;138,1717;0,005393088
15:41:40:216 PM;12,46753;16,49628;151,9921;135,5397;0,001476526
15:41:40:233 PM;12,84064;16,31516;152,4314;133,0376;0,01122159
15:41:40:249 PM;13,10309;16,37857;152,1816;130,6083;0,01231992
15:41:40:265 PM;12,30352;15,3406;146,7544;128,2374;-0,01003033
15:41:40:282 PM;12,41459;15,59879;148,2392;125,8664;-0,01184916
15:41:40:299 PM;12,96173;16,28359;151,1124;123,8895;0,007077873
15:41:40:315 PM;12,95186;15,44515;153,603;121,7967;0,01615077
15:41:40:332 PM;12,88371;16,59195;150,2565;119,7633;0,003027618
15:41:40:349 PM;13,02286;17,25093;153,9565;117,7858;0,009916782
15:41:40:366 PM;12,94595;16,56854;151,799;115,907;0,007339716
15:41:40:383 PM;12,84778;16,78761;155,5795;114,0699;0,0145551
15:41:40:399 PM;12,48593;15,34718;150,8412;112,3077;0,003568292
15:41:40:416 PM;12,86634;16,09345;151,5378;110,5288;0,003446221
15:41:40:432 PM;12,57663;15,74935;153,3781;108,8849;0,01164514
15:41:40:449 PM;12,60112;15,78319;152,4737;107,0853;0,004114091
15:41:40:465 PM;12,92543;17,24693;155,5577;105,6447;0,01911336
15:41:40:482 PM;13,04176;16,94995;153,4207;104,0977;0,01147979
15:41:40:499 PM;12,8559;16,79141;153,7469;102,6453;0,008755326
15:41:40:516 PM;12,92656;16,54643;156,9597;101,1303;0,02253449
15:41:40:533 PM;12,09823;15,15433;148,8897;99,82477;-0,00323981
15:41:40:549 PM;13,09732;16,55455;153,833;147,6784;0,01317304
15:41:40:566 PM;12,43733;15,7538;148,2842;145,6603;-0,002821803
15:41:40:583 PM;12,76385;15,94992;151,9756;143,676;0,008934617
15:41:40:603 PM;12,93358;16,4597;153,217;141,7531;0,01179475
15:41:40:624 PM;12,51575;15,38585;150,577;139,2687;0,004529178
15:41:40:642 PM;13,42606;16,8639;155,577;137,3297;0,02668959
15:41:40:671 PM;12,94459;15,3033;153,2801;135,0929;0,01192808
15:41:40:702 PM;12,718;16,42213;154,3265;132,3451;0,01731753
15:41:40:724 PM;12,81487;15,66773;155,0827;129,4844;0,01761419
15:41:40:742 PM;12,37964;14,79107;149,275;127,5888;-0,003727019
15:41:40:763 PM;12,54338;15,82914;152,9143;167,5367;0,01437169
15:41:40:783 PM;13,07356;16,19002;152,0792;165,5385;0,01021045
15:41:40:799 PM;12,80253;15,5442;152,9972;163,3194;0,009031594
15:41:40:817 PM;12,98337;16,59843;152,7025;161,5124;0,01268202
15:41:40:837 PM;13,09608;17,15382;158,4432;159,3088;0,02654922
15:41:40:855 PM;12,7221;15,90746;151,1919;157,5408;0,004085124
15:41:40:872 PM;12,58147;16,09244;152,2324;155,582;0,006641686
15:41:40:889 PM;13,6525;17,10653;161,9227;153,9224;0,03979719
15:41:40:906 PM;12,58661;16,1311;152,4852;152,3042;0,004980564
15:41:40:922 PM;13,47678;18,31597;163,0697;150,6596;0,04214323
15:41:40:945 PM;12,9868;16,41385;154,5619;148,561;0,01912051
15:41:40:962 PM;12,96519;15,93703;154,9271;146,9874;0,01720339
15:41:40:978 PM;14,12474;17,70664;166,775;145,5116;0,0635246
15:41:40:995 PM;12,70357;16,57069;153,6776;144,1252;0,01407784
15:41:41:012 PM;13,07432;16,52697;158,0646;142,5748;0,02871287
15:41:41:028 PM;13,21319;16,5704;154,2915;141,2068;0,0174551
15:41:41:045 PM;13,38428;16,92659;156,4554;139,8533;0,02159578
15:41:41:061 PM;12,97465;16,87476;157,1895;138,5478;0,02154744
15:41:41:079 PM;12,66877;15,68809;153,13;137,1698;0,01351172
15:41:41:095 PM;13,28677;16,82078;152,2531;135,9069;0,009397566
15:41:41:111 PM;12,72123;16,00694;154,9858;134,6647;0,0156315
15:41:41:128 PM;13,34708;16,48028;155,1264;133,4261;0,02339524
15:41:41:145 PM;13,1327;16,51311;155,3761;132,2082;0,01840502
15:41:41:161 PM;13,09119;16,51076;153,7239;131,0002;0,0145095
15:41:41:178 PM;12,94664;16,64493;157,0492;129,744;0,02458549
15:41:41:195 PM;12,90017;16,75805;154,1631;128,6462;0,01871032
15:41:41:211 PM;12,73969;15,55941;151,6596;127,5221;0,002249599
15:41:41:228 PM;12,83344;15,20159;155,2579;126,3938;0,0166741
15:41:41:244 PM;12,3429;15,57656;148,881;125,3236;-0,01420176
